std_company_name,ISIN,bse_symbol,nse_symbol
Samyak Corporation Limited,INE237S01012,,
ANS Limited,INE234J01018,ANSINDUS,
Camson Bio Technologies Ltd,INE845E01012,CAMSONBIO,
Nouveau Global Ventures Limited,INE317B01042,NOUVEAU,
VSD Confin ltd.,INE489F01016,VSDCONF,
Jointeca Education Solutions Limited,INE131N01018,JOINTECAED,
Trident Tools Limited,INE179D01018,TRIDETOOL,
Mega Fin (India) Ltd.,INE524D01015,MEGFI,
TIAAN CONSUMER LIMITED,INE864T01011,TIAANC,
Supra Trends Limited,INE533B01028,SUPRATRE,
G.k.Consultants Ltd.,INE131D01019,GKCONS,
Unity Infraprojects Limited,INE466H01028,UNITY,
Trend Electronics Limited,INE219F01017,TRENDELEC,
Hindustan Bio Sciences Ltd.,INE597C01021,HINDBIO,
ZINEMA MEDIA AND ENTERTAINMENT LIMITED,INE641Q01019,ZINEMA,
Rama Petrochemicals Ltd,INE783A01013,RAMAPETRO,
Tamilnadu Steel Tubes Ltd.,INE176E01012,TNSTLTU,
Ushakiran Finance Ltd.,INE697C01011,USHAKIRA,
Resurgere Mines & Minerals India Limited,INE774I01031,RMMIL,
Padmalaya Telefilms Ltd.,INE243B01016,PADMALAYAT,
Kumbhat Financial Services Ltd.,INE795E01019,KUMPFIN,
Jagat Trading Enterprises Limited,INE321F01011,,
SHARANAM INFRAPROJECT AND TRADING LIMITED,INE104S01022,SIPTL,
Rich Universe Network Ltd,INE652D01014,RICHUNV,
Virgo Global Limited,INE400B01020,VIRGOGLOB,
Crescent Finstock Limited,INE147E01013,,
Ganga Pharmaceuticals Limited,INE615T01017,GANGAPHARM,
Aris International Limited,INE588E01026,ARISINT,
FIRST FINTEC LIMITED,INE683B01047,FIRSTFIN,
Hardoli Paper Mills Limited,INE699F01010,,
MOUNT HOUSING AND INFRASTRUCTURE LIMITED,INE444X01014,MOUNT,
James Hotels ltd.,INE510D01014,JAMEHOT,
Nijjer Agro Food Ltd.,INE847B01014,NIJJER,
Enterprise International Limited,INE439G01019,ENTRINT,
Mukta Agriculture Limited,INE160O01031,MUKTA,
Flora Corporation Limited,INE318U01016,FLORACORP,
Krishna Capital And Securities Limited,INE897B01019,KRISHNACAP,
Svam Software Ltd,INE119B01018,SVAMSOF,
Shashwat Furnishing Solutions Limited,INE0JMN01019,SFSL,
Swagtam Trading & Services Limited,INE150R01019,SWAGTAM,
U. P. Asbestos Limited,INE181C01016,,
Bloom Dekor Ltd.,INE253C01013,BLOOM,
Shakumbhri Pulp & Paper Mills Limited,INE509T01012,,
Unimers India Ltd.,INE980B01039,UNIMERQ,
SUUMAYA CORPORATION LIMITED,INE0EMB01015,SUUMAYA,
LEXORAA INDUSTRIES LIMITED,INE185D01015,LEXORAA,
Radico Khaitan Finance Limited,INE146D01017,,
Polytex India Ltd.,INE012F01016,POLYTEX,
Shri Bholanath Carpets Limited,INE151F01012,SHRIBCL,
Avon Mercantile Ltd.,INE471D01019,AVONMERC,
Prabhu Steel Industries Ltd.,INE821R01015,ZPRBHSTE,
Chadha Papers Ltd.,INE669W01018,CHADPAP,
Value Industries Limited,INE352A01017,VALUEIND,
DR LALCHANDANI LABS LIMITED,INE871Z01013,DLCL,
Super Bakers (India) Ltd.,INE897A01011,SUPERBAK,
AMBASSADOR INTRA HOLDINGS LIMITED,INE342U01016,AIHL,
Dhanvantri Jeevan Rekha Ltd.,INE239F01015,ZDHJERK,
Suryachakra Power Corporation Ltd.,INE274I01016,SURYACHAKRA,
Golden Carpets Limited.,INE595D01015,GOLCA,
JAYATMA INDUSTRIES LIMITED,INE250D01017,JAYIND,
MONIND LIMITED,INE407E01029,MONIND,
Hasti Finance Ltd.,INE671D01014,HASTIFIN,
CHD Developers Ltd,INE659B01021,CHDDLTD,
Peeti Securities Ltd.,INE328D01011,PEETISEC,
RSC International Limited,INE015F01019,RSCINT,
PROMACT IMPEX LIMITED,INE818D01011,PROMACT,
Transpact Enterprises Limited,INE06YD01010,TRANSPACT,
Tashi India Ltd.,INE552H01017,TASHIND,
Cremica Agro Foods Limited,INE050S01019,,
Alka Securities Ltd.,INE921C01031,ALKASEC,
AMS POLYMERS LIMITED,INE345U01019,AMS,
Haria Apparels Limited,INE493N01012,HARIAAPL,
Hillridge Investments Limited,INE138S01012,,
INTEGRA CAPITAL LIMITED,INE366H01012,INTCAPL,
Ranjan Polysters Limited,INE936V01013,,
Hittco Tools Ltd.,INE863C01019,HITTCO,
Stanpacks (India) Ltd.,INE457D01018,STANPACK,
Ramgopal Polytex Ltd,INE410D01017,RAMGOPOLY,
V R Woodart Ltd,INE317D01014,VRWODAR,
Alchemist Corporation Ltd,INE057D01016,ALCHCORP,
Jumbo Finance Ltd.,INE122N01017,JUMBFNL,
Sybly Industries Ltd.,INE080D01042,SYBLY,
Rahul Merchandising ltd.,INE149D01011,RAHME,
Shri Niwas Leasing and Finance Limited,INE201F01015,SHRINIWAS,
Parker Agro Chem Export Ltd.,INE750B01010,PARKERAC,
Goyal Associates Ltd.,INE912B01032,GOYALASS,
Shree Salasar Investment Ltd.,INE315N01017,SALSAIN,
Vision Cinemas Limited,INE515B01025,VISIONCINE,
DQ Entertainment (International) Limited,INE656K01010,DQE,
Edynamics Solutions Limited,INE899O01018,EDSL,
Genesis Developers And Holdings Limited,INE273R01019,,
Wherrelz IT Solutions Limited,INE0IM001015,WITS,
Jain Marmo Industries Ltd.,INE780Q01015,JAINMARMO,
Siddheswari Garments Ltd.,INE797C01019,SIDDHEGA,
WORLDWIDE ALUMINIUM LIMITED,INE550D01010,WWALUM,
Interlink Petroleum Ltd.,INE959G01016,INTLNKP,
Amit International Ltd.,INE053D01015,AMITINT,
Rushabh Precision Bearings Ltd.,INE0I9K01010,RUPEBAR,
KOBO BIOTECH LIMITED,INE881A01015,KOBO,
Kabra Drugs Ltd,INE323K01017,KABRADG,
SGN Telecoms Ltd.,INE266C01023,SGNTE,
VXL Instruments Ltd.,INE756A01019,VXLINSTR,
Vaxfab Enterprises Limited,INE560T01015,VEL,
Haria Exports Ltd.,INE772B01014,HARIAEXPO,
Aravali Securities & Finance Ltd.,INE068C01015,ARAVALIS,
Omega Ag-Seeds (Punjab) ltd.,INE112B01013,OMEAG,
Shantai Industries Limited,INE408F01016,SHANTAI,
CMI Limited,INE981B01011,CMICABLES,CMICABLES
SRI AMARNATH FINANCE LIMITED,INE985Q01010,AMARNATH,
Kuber Udyog Limited,INE594R01018,KUBERJI,
ITL Finlease & Securities Limited,INE767V01012,,
Aadhaar Ventures India Limited,INE063D01030,AADHAARVEN,
EASUN REYROLLE LTD.,INE268C01029,EASUNREYRL,
Unishire Urban Infra Limited,INE210P01015,UNISHIRE,
AVI PRODUCTS INDIA LIMITED,INE316O01021,APIL,
Goalpost Industries Limited,INE204V01016,,
Ganon Products Limited,INE162L01017,GANONPRO,
MAFIA TRENDS LIMITED,INE0KQQ01011,MAFIA,
Vision Corporation Ltd.,INE661D01015,VISIONCO,
Dr. M Induscorp Limited,INE733B01016,,
Thirani Projects Limited,INE901C01017,TPROJECT,
East India Drums and Barrels Manufacturing Limited,INE191C01023,EASTINDIA,
Riga Sugar Company Ltd.,INE909C01010,RIGASUG,
Kabra Commercial Limited,INE926E01010,KCL,
iStreet Network Limited,INE532B01020,ISTRNETWK,
Khandelwal Extraction Ltd.,INE687W01010,ZKHANDEN,
Neelkanth Rockminerals ltd.,INE741D01015,NEELKAN,
M.P. Agro Industries Ltd.,INE468C01017,MPAGI,
Mathew Easow Research Securities Lt,INE963B01019,MATHEWE,
Oswal Minerals Limited,INE469B01017,,
Pact Industries Ltd.,INE494K01024,PACT,
Shree Precoated Steels Limited,INE318K01025,SPSL,
Coral Newsprints Ltd.,INE715D01019,CORNE,
Shashank Traders Limited,INE508R01018,SHASHANK,
Steelco Gujarat Ltd,INE629B01024,STEELCO,
Advik Laboratories Ltd.,INE537C01019,ADVIKLA,
Agrimony Commodities Limited,INE567P01018,AGRIMONY,
Saffron Industries Limited,INE474D01013,SAFFRON,
Aryan Share & Stock Brokers Ltd.,INE016X01010,ARYAN,
Silver Pearl Hospitality & Luxury Spaces Limited,INE0KXN01014,SILVERPRL,
Vardhman Concrete Limited,INE115C01014,VARDHMAN,
Mayur Floorings Ltd.,INE262W01012,MAYURFL,
Golkonda Aluminium Extrusions Ltd,INE327C01031,GOLKONDA,
Indra Industries Ltd.,INE924N01016,INDRAIND,
Classic Leasing & Finance Ltd.,INE949C01016,CLFL,
SIMPLEX PAPERS LTD.,INE456H01029,SIMPLXPAP,
Market Creators Ltd.,INE944C01017,MKTCREAT,
Trio Mercantile & Trading Limited,INE234G01022,TRIOMERC,
Foundry Fuel Products Ltd.,INE617C01027,FFPL,
DJS Stock & Shares Ltd.,INE234E01027,DJSSS,
Continental Controls Ltd.,INE545B01022,CONTICON,
AGARWAL FORTUNE INDIA LIMITED,INE510B01018,AGARWAL,
Zicom Electronic Security Systems l,INE871B01014,ZICOM,
Integrated Hi-tech ltd.,INE934A01012,INTEGHIT,
Sri Nandaa Spinners Limited,INE836E01011,SRINANDAA,
Pasupati Fincap Ltd.,INE527C01010,PASUFIN,
Standard Shoe Sole and Mould (India) Ltd,INE888N01013,STDSHOE,
Dion Global Solutions Limited,INE991C01034,DION,
Tranway Technologies Limited,INE0BIW01023,TRANWAY,
Satya Shyam Trading Limited,INE333X01019,,
Milestone Furniture Limited,INE424Z01011,MILEFUR,
Space Incubatrics Technologies Limited,INE797Z01010,SPACEINCUBA,
TECHNOFAB ENGINEERING LIMITED,INE509K01011,TECHNOFAB,
Williamson Financial Services ltd.,INE188E01017,WILLIMFI,
RCC Cements Ltd,INE335N01015,RCCEMEN,
Citiport Financial Services Ltd.,INE494D01011,CITIPOR,
Brijlaxmi Leasing & Finance ltd.,INE957E01031,BRIJLEAS,
ZR Infra Limited,INE430B01019,,
Sword-Edge Commercials Limited,INE093G01022,SWORDEDGE,
Ashram Online.com Ltd,INE293C01019,ASHRAM,
Beeyu Overseas Ltd.,INE052B01011,BEEYU,
Ashiana Agro Industries Ltd,INE709D01012,ASHAI,
Nandini Texcom (India) Limited,INE158Z01015,,
HYPERSOFT TECHNOLOGIES LIMITED,INE039D01014,HYPERSOFT,
SHESHADRI INDUSTRIES LIMITED,INE193R01019,SHESHAINDS,
Clio Infotech Ltd.,INE011B01017,CLIOINFO,
Advance Syntex Limited,INE184U01012,ASYL,
Shri Mahalaxmi Agricultural Development Limited,INE317G01025,SMADL,
Sanco Industries Ltd.,INE782L01012,,SANCO
G.R.Cables Ltd.,INE769B01028,GRCABLE,
Bharat Textiles & Proofing Industri,INE201N01019,BHATEXT,
Bijoy Hans Ltd,INE491D01017,BIJHANS,
Accuvant Advisory Services Limited,INE838S01017,,
N2N Technologies Limited,INE043F01011,NNTL,
BGIL Films & Technologies Ltd,INE443D01018,BGIL,
KONNDOR INDUSTRIES LIMITED,INE971A01014,KONNDOR,
Navoday Enterprises Limited,INE0DB001013,NAVODAYENT,
Ramasigns Industries Limited,INE650D01026,RAMASIGNS,
Incon Engineers Ltd.,INE507D01010,INCON,
Raghunath International Ltd.,INE753B01014,RAGHUNAT,
Nutech Global Ltd.,INE960H01012,NUTECGLOB,
Jain Studios Ltd.,INE486B01011,JAINSTUDIO,
CHD Chemicals Limited,INE043U01010,CHDCHEM,
Aggarsain Spinners Limited,INE431Z01016,,
AMANAYA VENTURES LIMITED,INE0G1V01016,AMANAYA,
Vintage Securities Ltd.,INE153C01015,VINTAGES,
KRA Leasing Limited,INE300F01023,,
Satiate Agri Limited,INE06DM01015,SATAGRI,
Mega Nirman & Industries Limited,INE216Q01010,MNIL,
Woodsvilla Limited,INE374J01020,WOODSVILA,
SW Investments Limited,INE948K01011,SW1,
SDC TECHMEDIA LIMITED,INE807O01011,SDC,
Bharat Ekansh Limited,INE188S01017,,
Nutricircle Limited,INE536C01029,NUTRICIRCLE,
Suryo Foods & Industries Ltd.,INE565E01016,SURFI,
India Green Reality Limited,INE373V01019,IGRL,
Quantum Digital Vision (India) Ltd.,INE373C01019,QUANTDIA,
Oswal Overseas Ltd,INE906K01027,OSWALOR,
Mahip Industries Limited,INE00CX01017,MAHIP,
Sunraj Diamond Exports Ltd.,INE459D01014,SUNRAJDI,
Lead Financial Services  Ltd,INE531D01010,LEADFIN,
Excel Glasses Ltd.,INE664C01029,XCLGLASS,
Info-Drive Software Ltd.,INE804D01029,INFODRIVE,
Gontermann Peipers (India) Ltd.,INE530A01026,GONTER,
Gratex Industries Ltd.,INE915E01013,GRATEXI,
Lakshmi Precision Screws Ltd.,INE651C01018,LAKPRE,LAKPRE
Ind-Agiv Commerce Ltd.,INE115E01010,INDAGIV,
R.R.Securities Ltd.,INE474H01014,RRSECUR,
Autoriders International Ltd,INE340U01010,AUTOINT,
Wagend Infra Venture Limited,INE786K01023,WAGEND,
Shyama Computronics and Services Limited,INE861E01019,SHYAMACOMP,
Vas Infrastructure  Ltd.,INE192C01013,VASINFRA,
Sophia Traexpo Limited,INE268X01017,STRAEXPO,
Nihar Info Global Ltd.,INE876E01033,NIHARINF,
Ambitious Plastomac Ltd.,INE267C01013,AMBIT,
Gleam Fabmat Limited,INE03CM01014,GLEAM,
Brawn Biotech Limited,INE899B01015,BRAWN,
PROGREX VENTURES LIMITED,INE421E01012,PROGREXV,
Ortel Communications Limited,INE849L01019,ORTEL,ORTEL
Purohit Construction Limited,INE147J01012,PUROHITCON,
Checkpoint Trends Limited,INE396H01019,CHECKPOINT,
Explicit Finance Limited,INE335G01019,EXPLICITFIN,
B&B Realty Limited,INE314E01019,BBREALTY,
Omnipotent Industries Limited,INE0JFE01012,OMNIPOTENT,
Pankaj Polymers Ltd.,INE698B01011,PANKAJPO,
Voltaire Leasing & Finance Ltd.,INE763D01019,VOLLF,
TeleCanor Global Limited,INE381G01013,TELECANOR,
Pet Plastics Ltd.,INE704F01018,PETPLST,
Melstar Information Technologies Ltd.,INE817A01019,MELSTAR,MELSTAR
Multiplus Holdings Ltd.,INE886E01016,MULTIIN,
Kinetic Trust Ltd.,INE674M01019,KINETRU,
Gyan Developers & Builders Ltd.,INE487G01018,GYANDEV,
Jetmall Spices and Masala Limited,INE0D9X01018,JETMALL,
Aananda Lakshmi Spinning Mills Limited,INE197R01010,AANANDALAK,
Sturdy Industries Ltd.,INE134F01026,STURDY,
Ankur Marketing Limited,INE944E01013,,
GSL Securities Ltd.,INE721D01017,GSLSEC,
International Data Managements Ltd.,INE649R01010,IDM,
Modella Woollens Ltd.,INE380D01012,MODWOOL,
Karnimata Cold Storage Limited,INE576P01019,KCSL,
Govind Rubber Ltd,INE011C01015,GOVINDRU,
Mahalaxmi Seamless Ltd.,INE257F01017,MAHALXSE,
United Leasing & Industries Ltd,INE357P01014,UNTTEMI,
Mafatlal Lubricants Ltd.,INE521D01011,MAFLU,
i Power Solutions India Ltd.,INE468F01010,iPOWER,
C & C Constructions Ltd.,INE874H01015,CANDC,
Ganesh Holding Ltd.,INE932M01011,GANHOLD,
Fenoplast ltd.,INE138D01014,FENOPLAS,
Priya Limited.,INE686C01014,PRIYALT,
Pioneer Agro Extracts ltd.,INE062E01014,PIONAGR,
Sungold Capital Ltd.,INE271D01013,SUNGOLD,
Olympic Cards Limited,INE550L01013,OLPCL,
Starlite Components Ltd.,INE035C01022,STARLITE,
FABINO ENTERPRISES LIMITED,INE0DRT01018,FABINO,
Gujarat Metallic Coal & Coke Ltd,INE146F01020,GMETCOAL,
Rampur Fertilizers Limited,INE671X01012,,
Asianlakto Industries Limited,INE771U01016,,
Eskay K'n'IT (India) Ltd,INE220A01032,ESKAY,
Aadi Industries Ltd,INE563D01013,AADIIND,
DATIWARE MARITIME INFRA LIMITED,INE673U01014,DATIWARE,
Ontic Finserve Limited,INE989S01042,ONTIC,
Hit Kit Global Solutions Ltd,INE309B01023,HITKITGLO,
Relic Technologies Ltd.,INE452B01013,RELICTEC,
Capricorn Systems Global Solutions Ltd.,INE968E01012,CAPRICORN,
Rajasthan Petro Synthetics Ltd.,INE374C01017,RAJSPTR,
Shree Tulsi Online.Com Limited,INE130D01037,,
AMERISE BIOSCIENCES LIMITED,INE673C01020,AMERISE,
MUZALI ARTS LIMITED,INE873S01022,MUZALI,
Maryada Commercial Enterprises & Investment Co Ltd,INE372W01019,,
Athena Constructions Limited,INE291R01011,ATHCON,
Neo Corp International Ltd,INE851C01014,NEOCORP,
Ema India Ltd.,INE279D01016,EMAINDIA,
JAYATMA ENTERPRISES LIMITED,INE246D01015,JAYATMA,
Ridings Consulting Engineers India Limited,INE314Z01014,RIDINGS,
Jainco Projects (India) Ltd.,INE966C01010,JAINCO,
Nakoda Limited,INE559B01023,NAKODA,
Sashwat Technocrats Limited,INE789D01014,SASHWAT,
Karan Woo-sin ltd.,INE327D01013,KARANWO,
Typhoon Financial Services Limited,INE761R01013,TFSL,
Infra Industries Ltd.,INE287D01019,INFRAIND,
Scintilla Commercial & Credit  Limited,INE892C01018,SCC,
Ashutosh Paper Mills Ltd.,INE723K01018,ASHUTPM,
Kids Medical Systems Limited,INE457Y01014,KMSL,
Aditya Ispat Ltd.,INE570B01012,ADITYA,
Epsom Properties Limited,INE601F01016,EPSOMPRO,
ISHAAN INFRASTRUCTURE AND SHELTERS LIMITED,INE818R01011,IISL,
Shamrock Industrial Co. Ltd.,INE022F01015,SHAMROIN,
MFS Intercorp Limited,INE614F01019,MFSINTRCRP,
Eureka Industries Ltd.,INE958A01011,EUREKAI,
Innocorp Limited,INE214B01017,INNOCORP,
Chambal Breweries & Distilleries Li,INE417N01011,CHMBBRW,
Looks Health Services Limited,INE204N01013,LOOKS,
Union Quality Plastics Ltd.,INE338N01019,UNQTYMI,
FACOR Steels Limited,INE829G01011,FACORSTE,
Shantanu Sheorey Aquakult ltd.,INE545N01019,SHAQUAK,
P.M. Telelinnks Limited,INE092C01015,PMTELELIN,
Neycer India Ltd.,INE275N01013,NEYCERI,
Quality Synthetic Industries Limited,INE062F01011,,
Corporate Merchant Bankers Limited,INE850R01014,CMBL,
Southern Online Bio Technologies Ltd.,INE371B01023,SBTL,
Prashant India Ltd,INE100E01012,PRSNTIN,
Sri Krishna Constructions (India) Limited,INE094T01015,SKC,
Unitech International Ltd,INE929K01011,UNITINT,
Mahasagar Travels Ltd.,INE007G01014,MHSGRMS,
Cindrella Financial Services Ltd.,INE897D01015,CINDRELL,
Desh Rakshak Aushdhalaya Ltd.,INE971E01016,DESHRAK,
Adishakti Loha and Ispat Limited,INE0CWK01019,ADISHAKTI,
Sikozy Realtors Limited,INE528E01022,SIKOZY,
N.R.International Limited,INE605F01017,NRINTER,
Bharatiya Global Infomedia Limited,INE224M01013,BGLOBAL,BGLOBAL
Futuristic Securities Ltd,INE425D01015,FUTURSEC,
Panther Industrial Products Ltd.,INE181D01014,PANIDPR,
Galada Finance Limited,INE243E01010,GALADAFIN,
Multipurpose Trading & Agencies Ltd,INE017P01014,ZMULTIPU,
Patidar Buildcon Limited,INE637N01014,PATIDAR,
KLG Capital Services Ltd.,INE929C01018,KLGCAP,
Lark Trading & Finance Limited,INE936T01017,,
IMP Power Ltd.,INE065B01013,INDLMETER,
HANMAN FIT LIMITED,INE982Q01017,HANMAN,
Jayabharat Credit Ltd.,INE998D01011,JAYBHCR,
JCK Infrastructure Development Limited,INE188R01019,,
ASIS LOGISTICS LIMITED,INE888E01020,ASISL,
Newever Trade Wings Limited,INE596O01010,NEWEVER,
Goldedge Estate And Investments Limited,INE980V01011,,
ASIA CAPITAL LIMITED,INE131Q01011,ASIACAP,
KRISHNA FILAMENT INDUSTRIES LIMITED,INE073A01019,KRIFILIND,
Shelter Infra Projects Limited,INE413C01013,SIPL,
Darjeeling Ropeway Company Limited,INE830S01014,DARJEELING,
PAE LTd.,INE766A01018,PAEL,
United Textiles Ltd.,INE727E01012,UNITEDTE,
Rich 'N' Rich Finance And Holdings Limited,INE01KG01013,,
Maruti Securities Ltd.,INE368C01019,MARUTISE,
Rainbow Papers Ltd.,INE028D01025,RAINBOWPAP,
Mid East Portfolio Management Ltd.,INE033E01015,MIDEASTP,
Integra Telecommunication & Software Limited,INE256F01019,INTELSOFT,
Sri Narayan Raj Kumar Merchants Limited,INE063F01019,,
Kaarya Facilities and Services Limited,INE282Y01016,KAARYAFSL,
Vallabh Steels ltd,INE457E01016,VALLABHSQ,
Ekam Leasing & Finance Co. Ltd.,INE906L01025,EKAMLEA,
Manipal Finance Corporation Ltd.,INE798E01013,MNPLFIN,
Shentracon Chemicals Ltd.,INE0OUS01011,SHENTRA,
SUNPOINT TRADING LIMITED,INE098D01010,,
Sarthak Global Ltd.,INE075H01019,SARTHAKGL,
Lyons Corporate Market Ltd.,INE100F01019,LYONSCO,
Avi Polymers Ltd.,INE897N01014,AVI,
Quintegra Solutions Limited,INE033B01011,QUINTEGRA,QUINTEGRA
Atharv Enterprises Limited,INE354E01031,ATHARVENT,
Atcom Technologies Ltd.,INE834A01014,ATCOM,
Indu Engineering And Textiles Limited,INE022S01018,,
Ken Financial Services Ltd.,INE395E01018,KENFIN,
Swadha Nature Limited,INE0P4R01017,SWADHATURE,
Maximaa Systems ltd.,INE161B01036,MAXIMAA,
SAMRUDDHI REALTY LIMITED,INE621O01016,SRL,
Superior Finlease Limited,INE574R01028,SUPERIOR,
Fraser And Company Limited,INE184Q01010,FRASER,
Oscar Global Ltd,INE473F01010,OSCARGLO,
Gravity (India) Ltd.,INE995A01013,GRAVITY,
Jalpac India Ltd.,INE976B01011,JALPAC,
Mahaveer Infoway Limited,INE019D01016,MINFY,
AARCON FACILITIES LIMITED,INE056J01015,AARCON,
Elango Industries Ltd,INE594D01018,ELANGO,
Asahi Infrastructure & Projects Ltd,INE933C01036,ASAHINFRA,
GCM Commodity & Derivatives Limited,INE200P01016,GCMCOMM,
Rajkot Investment Trust Limited,INE176R01014,RAJKOTINV,
Monica Electronics Ltd.,INE568C01014,MONEL,
Relstruct Buildcon Limited,INE792V01010,RELSTRUCT,
ADHATA GLOBAL LIMITED,INE586D01014,ADHHATA,
Metkore Alloys & Industries Ltd,INE592I01029,METKORE,
Dharani Finance Ltd.,INE899D01011,DHARFIN,
ENCODE PACKAGING INDIA LIMITED,INE900O01014,ENCODE,
Lords Chemicals Ltd.,INE554C01014,LORDSCH,
Rainbow Denim Ltd.,INE820D01025,RAINBOWDQ,
Global Infratech & Finance limited,INE377M01035,GBLINFRA,
TALWALKARS BETTER VALUE FITNESS LIMITED,INE502K01016,TALWALKARS,
Sarnimal Investment Limited,INE464R01022,,
Diksha Greens Limited,INE01GR01018,DGL,
Garodia Chemicals Ltd.,INE236P01010,GARODCH,
Diamant Infrastructure Limited,INE206I01026,DIAMANT,
Nu Tek India Limited,INE318J01027,NUTEK,
Richa Industries Limited,INE516H01012,RICHAIND,
High Street Filatex Limited,INE319M01011,HIGHSTREE,
Crimson Metal Engineering Company Ltd,INE318P01016,CRIMSON,
ELITECON INTERNATIONAL LIMITED,INE669R01018,ELITECON,
Heera Ispat Ltd.,INE025D01013,HEERAISP,
Chhabra Spinners ltd.,INE420D01016,CHABRASP,
Decorous Investment and Trading Co. Ltd.,INE183R01010,DITCO,
Mahesh Developers Limited,INE01MO01013,MAHESH,
Systematix Securities Ltd.,INE07P301011,SYTIXSE,
Majestic Research Services and Solutions Limited,INE196R01012,MRSS,
Ambition Mica Limited,INE563S01011,AMBITION,
Peoples Investments Ltd.,INE644U01015,PEOPLIN,
Asya Infosoft Limited,INE520G01016,ASYAINFO,
Sand Plast (India) Ltd.,INE122K01013,SANDPLAST,
Universal Arts Ltd,INE464B01018,UNIVARTS,
S.M. Energy Teknik & Electronics Lt,INE540D01011,SMENER,
IMEC SERVICES LIMITED,INE611C01020,IMEC,
Nicco Corporation Ltd.,INE241C01026,NICCO,
Ventura Guaranty Ltd.,INE139J01019,SHYAM,
Ashoka Refineries Ltd.,INE760M01016,ASHOKRE,
Gangotri Textiles Ltd.,INE670B01028,GANGOTRI,GANGOTRI
Pithampur Poly Products Ltd.,INE747D01012,PITHP,
Purple Entertainment Limited,INE905R01016,PURPLE,
Sidh Management Corporate Services Limited,INE482E01014,,
MAX ALERT SYSTEMS LIMITED,INE253N01010,MASL,
Futuristic Offshore Services and Chemical Ltd.,INE418A01016,FOSCL,
Bansisons Tea Industries Ltd.,INE856E01019,BANSTEA,
Alchemist Limited,INE964B01033,ALCHEM,
Kuberan Global Edu Solutions Limited,INE04CO01018,KGES,
Shiva Suitings Ltd.,INE02Z901011,SHVSUIT,
MODEX INTERNATIONAL SECURITIES LTD.,INE072D01015,MODEX,
Adjia Technologies Limited,INE0G0V01018,ADJIA,
Jauss Polymers Ltd,INE593O01017,JAUSPOL,
Hemo Organic Limited,INE422G01015,HEMORGANIC,
Radhagobind Commercial Limited,INE792P01020,RCL,
T. Spiritual World Ltd.,INE541C01037,TSPIRITUAL,
Kamini Finance & Investment Company Limited,INE927E01018,,
Commex Technology Limited,INE354B01029,COMMEXTECH,
Classic Global Finance & Capital ltd.,INE854P01028,CCFCL,
Starlit Power Systems Limited,INE909P01012,STARLIT,
Hi-Klass Trading and Investment Limited,INE302R01024,HIKLASS,
Maxplus Logistics Limited,INE961R01019,,
Mardia Samyoung Capillary Tubes Co.,INE277E01026,MSCTC,
Aviva Industries Limited,INE461H01011,AVIVA,
Devhari Exports (India) Limited,INE553P01018,DEVHARI,
Gopal Iron & Steels Co.(Gujarat) Lt,INE641H01018,GOPAIST,
Ace Exports Limited,INE781X01019,,
Netripples Software Limited,INE478B01018,NETRIPPLES,
Euro Ceremics Ltd,INE649H01011,EUROCERA,
Sophia Exports Limited,INE948E01014,,
Winsome Diamonds and Jewellery Limited,INE664A01015,WINSOMEDJ,
Abhishek Infraventures Limited,INE281P01016,ABHIINFRA,
SIDH AUTOMOBILES LIMITED,INE403L01015,SIDH,
BEFOUND MOVEMENT LIMITED,INE425F01028,BEFOUNDMOL,
Women Networks Ltd.,INE905B01010,WOMENNET,
Cistro Telelink Ltd.,INE365C01023,CISTRO,
STELLANT SECURITIES (INDIA) LIMITED,INE395F01023,STELLANT,
Nikki Global Finance Ltd.,INE526C01012,NIKKIGL,
Khyati Multimedia-Entertainment Ltd,INE593B01030,KHYATI,
GCCL Construction And Realities Ltd,INE775C01015,GCCL,
Omni Axs Software Ltd.,INE369B01019,OMNIAX,
Padmanabh Industries Limited,INE743D01011,PADMAIND,
Source Industries (India) Ltd,INE695C01015,SOURCEIND,
Skyline India Limited,INE773X01016,,
Zel Jewellers Limited,INE513F01013,,
Devika Proteins Ltd.,INE248C01013,DEVIKA,
Roadways India Limited,INE518C01019,,
Kiran Syntex Ltd.,INE293D01017,KIRANSY-B,
Hindustan Auto Finance Limited,INE806Q01018,,
Ghushine Fintrrade Ocean Limited,INE009U01011,GHUSHINE,
KANUNGO FINANCIERS LIMITED,INE453S01015,KANUNGO,
JPT Securities Ltd.,INE630C01012,JPTSEC,
